date,time,queue_length,queue_time,people_processed,lane_count
25/12/2023 00:00,10:00:00,159,257,269,17
25/12/2023 00:00,10:05:00,183,321,287,17
25/12/2023 00:00,10:10:00,156,323,283,17
25/12/2023 00:00,10:15:00,97,221,291,17
25/12/2023 00:00,10:20:00,65,179,307,17
25/12/2023 00:00,10:25:00,27,75,231,17
25/12/2023 00:00,10:30:00,30,81,221,14
25/12/2023 00:00,10:35:00,20,59,170,14
25/12/2023 00:00,10:40:00,22,59,184,12
25/12/2023 00:00,10:45:00,37,83,167,12
25/12/2023 00:00,10:50:00,15,81,161,12
25/12/2023 00:00,10:55:00,21,105,157,11
25/12/2023 00:00,11:00:00,10,69,175,11
25/12/2023 00:00,11:05:00,10,21,157,11
25/12/2023 00:00,11:10:00,9,29,119,11
25/12/2023 00:00,11:15:00,13,63,114,11
25/12/2023 00:00,11:20:00,16,69,131,11
25/12/2023 00:00,11:25:00,33,73,179,12
25/12/2023 00:00,11:30:00,27,43,160,12
25/12/2023 00:00,11:35:00,20,55,178,12
25/12/2023 00:00,11:40:00,28,59,128,12
25/12/2023 00:00,11:45:00,17,97,156,12
25/12/2023 00:00,11:50:00,35,93,125,12
25/12/2023 00:00,11:55:00,31,83,139,12
25/12/2023 00:00,12:00:00,17,67,120,12
25/12/2023 00:00,12:05:00,19,85,98,12
25/12/2023 00:00,12:10:00,29,71,107,12
25/12/2023 00:00,12:15:00,18,101,118,12
25/12/2023 00:00,12:20:00,29,69,136,12
25/12/2023 00:00,12:25:00,15,63,110,12
25/12/2023 00:00,12:30:00,14,59,118,13
25/12/2023 00:00,12:35:00,16,83,148,13
25/12/2023 00:00,12:40:00,13,81,107,15
25/12/2023 00:00,12:45:00,19,67,127,15
25/12/2023 00:00,12:50:00,28,95,162,14
25/12/2023 00:00,12:55:00,23,61,138,12
25/12/2023 00:00,13:00:00,20,75,178,11
25/12/2023 00:00,13:05:00,12,65,121,13
25/12/2023 00:00,13:10:00,20,63,122,14
25/12/2023 00:00,13:15:00,36,69,133,14
25/12/2023 00:00,13:20:00,34,69,159,14
25/12/2023 00:00,13:25:00,19,57,151,14
25/12/2023 00:00,13:30:00,30,75,174,14
25/12/2023 00:00,13:35:00,31,71,162,14
25/12/2023 00:00,13:40:00,41,81,185,14
25/12/2023 00:00,13:45:00,34,85,192,14
25/12/2023 00:00,13:50:00,25,73,181,14
25/12/2023 00:00,13:55:00,19,85,174,14
25/12/2023 00:00,14:00:00,31,77,199,14
25/12/2023 00:00,14:05:00,36,65,183,14
25/12/2023 00:00,14:10:00,23,69,181,14
25/12/2023 00:00,14:15:00,47,65,179,14
25/12/2023 00:00,14:20:00,22,91,162,14
25/12/2023 00:00,14:25:00,25,95,77,13
25/12/2023 00:00,14:30:00,4,27,60,12
25/12/2023 00:00,14:35:00,14,35,106,12
25/12/2023 00:00,14:40:00,16,25,137,15
25/12/2023 00:00,14:45:00,8,39,152,17
25/12/2023 00:00,14:50:00,8,49,171,15
25/12/2023 00:00,14:55:00,19,47,147,13
25/12/2023 00:00,15:00:00,8,41,85,11
25/12/2023 00:00,15:05:00,9,39,92,11
25/12/2023 00:00,15:10:00,8,61,95,10
25/12/2023 00:00,15:15:00,10,33,89,8
25/12/2023 00:00,15:20:00,12,51,115,8
25/12/2023 00:00,15:25:00,13,57,117,7
25/12/2023 00:00,15:30:00,10,39,98,7
25/12/2023 00:00,15:35:00,3,59,139,9
25/12/2023 00:00,15:40:00,13,67,95,10
25/12/2023 00:00,15:45:00,10,51,97,9
25/12/2023 00:00,15:50:00,8,47,64,10
25/12/2023 00:00,15:55:00,8,37,71,9
25/12/2023 00:00,16:00:00,5,51,96,10
25/12/2023 00:00,16:05:00,15,51,98,12
25/12/2023 00:00,16:10:00,8,53,59,12
25/12/2023 00:00,16:15:00,6,49,72,11
25/12/2023 00:00,16:20:00,4,53,63,11
25/12/2023 00:00,16:25:00,5,65,69,12
25/12/2023 00:00,16:30:00,5,41,68,13
25/12/2023 00:00,16:35:00,13,47,82,13
25/12/2023 00:00,16:40:00,5,41,71,12
25/12/2023 00:00,16:45:00,5,45,56,13
25/12/2023 00:00,16:50:00,4,73,22,11
25/12/2023 00:00,16:55:00,3,47,43,10
25/12/2023 00:00,17:00:00,5,79,59,8
25/12/2023 00:00,17:05:00,5,49,72,6
25/12/2023 00:00,17:10:00,2,31,46,6
25/12/2023 00:00,17:15:00,3,25,63,6
25/12/2023 00:00,17:20:00,12,63,94,6
25/12/2023 00:00,17:25:00,16,25,115,6
25/12/2023 00:00,17:30:00,6,57,70,6
25/12/2023 00:00,17:35:00,4,39,61,6
25/12/2023 00:00,17:40:00,7,31,69,7
25/12/2023 00:00,17:45:00,6,33,73,8
25/12/2023 00:00,17:50:00,10,21,102,8
25/12/2023 00:00,17:55:00,9,55,82,9
25/12/2023 00:00,18:00:00,13,33,112,9
25/12/2023 00:00,18:05:00,12,43,96,9
25/12/2023 00:00,18:10:00,21,43,100,10
25/12/2023 00:00,18:15:00,13,55,82,10
25/12/2023 00:00,18:20:00,27,65,101,10
25/12/2023 00:00,18:25:00,18,45,113,10
25/12/2023 00:00,18:30:00,35,100,106,10
25/12/2023 00:00,18:35:00,20,49,175,10
25/12/2023 00:00,18:40:00,30,71,132,10
25/12/2023 00:00,18:45:00,32,77,176,10
25/12/2023 00:00,18:50:00,18,99,133,10
25/12/2023 00:00,18:55:00,18,73,130,11
25/12/2023 00:00,19:00:00,30,69,142,11
25/12/2023 00:00,19:05:00,25,63,151,11
25/12/2023 00:00,19:10:00,30,65,168,11
25/12/2023 00:00,19:15:00,22,73,156,11
25/12/2023 00:00,19:20:00,39,55,182,12
25/12/2023 00:00,19:25:00,46,61,234,12
25/12/2023 00:00,19:30:00,31,65,209,12
25/12/2023 00:00,19:35:00,41,65,230,12
25/12/2023 00:00,19:40:00,61,73,214,12
25/12/2023 00:00,19:45:00,66,109,190,12
25/12/2023 00:00,19:50:00,74,122,233,12
25/12/2023 00:00,19:55:00,66,127,204,12
25/12/2023 00:00,20:00:00,37,109,219,12
25/12/2023 00:00,20:05:00,26,73,221,12
25/12/2023 00:00,20:10:00,22,61,159,12
25/12/2023 00:00,20:15:00,13,75,113,12
25/12/2023 00:00,20:20:00,24,75,119,12
25/12/2023 00:00,20:25:00,13,55,91,12
25/12/2023 00:00,20:30:00,12,75,106,11
25/12/2023 00:00,20:35:00,6,49,71,9
25/12/2023 00:00,20:40:00,6,21,54,9
25/12/2023 00:00,20:45:00,1,51,34,9
25/12/2023 00:00,20:50:00,3,67,31,8
25/12/2023 00:00,20:55:00,1,19,27,8
25/12/2023 00:00,21:00:00,2,37,40,5
25/12/2023 00:00,21:05:00,3,31,7,4
25/12/2023 00:00,21:10:00,3,79,27,5
25/12/2023 00:00,21:15:00,5,61,18,5
25/12/2023 00:00,21:20:00,2,147,6,4
25/12/2023 00:00,21:25:00,1,9,7,3
25/12/2023 00:00,21:30:00,0,0,5,2
25/12/2023 00:00,21:35:00,0,0,2,2
25/12/2023 00:00,21:40:00,0,0,2,2
25/12/2023 00:00,21:45:00,0,0,5,1
25/12/2023 00:00,21:50:00,0,0,2,1
25/12/2023 00:00,21:55:00,0,0,2,1
25/12/2023 00:00,22:00:00,0,0,0,1
25/12/2023 00:00,22:05:00,0,0,NULL,NULL
25/12/2023 00:00,22:10:00,0,0,NULL,NULL
25/12/2023 00:00,22:15:00,0,0,NULL,NULL
25/12/2023 00:00,22:20:00,0,0,1,1
25/12/2023 00:00,22:25:00,0,0,0,1
25/12/2023 00:00,22:30:00,0,0,2,1
25/12/2023 00:00,22:35:00,0,0,0,1
25/12/2023 00:00,22:40:00,0,0,2,1
25/12/2023 00:00,22:45:00,0,0,4,1
25/12/2023 00:00,22:50:00,0,0,2,1
25/12/2023 00:00,22:55:00,0,0,1,1
26/12/2023 00:00,4:00:00,0,10,46,4
26/12/2023 00:00,4:05:00,45,63,115,6
26/12/2023 00:00,4:10:00,86,161,113,6
26/12/2023 00:00,4:15:00,155,253,121,6
26/12/2023 00:00,4:20:00,134,339,137,6
26/12/2023 00:00,4:25:00,130,430,123,6
26/12/2023 00:00,4:30:00,98,367,114,6
26/12/2023 00:00,4:35:00,23,95,157,6
26/12/2023 00:00,4:40:00,7,37,121,6
26/12/2023 00:00,4:45:00,5,33,125,7
26/12/2023 00:00,4:50:00,8,49,117,6
26/12/2023 00:00,4:55:00,6,21,66,6
26/12/2023 00:00,5:00:00,7,33,72,7
26/12/2023 00:00,5:05:00,8,21,85,7
26/12/2023 00:00,5:10:00,7,31,82,7
26/12/2023 00:00,5:15:00,9,63,86,7
26/12/2023 00:00,5:20:00,6,33,62,7
26/12/2023 00:00,5:25:00,11,55,93,7
26/12/2023 00:00,5:30:00,6,43,77,7
26/12/2023 00:00,5:35:00,13,57,120,7
26/12/2023 00:00,5:40:00,9,43,93,7
26/12/2023 00:00,5:45:00,23,61,106,8
26/12/2023 00:00,5:50:00,9,61,108,8
26/12/2023 00:00,5:55:00,8,53,116,8
26/12/2023 00:00,6:00:00,20,59,125,8
26/12/2023 00:00,6:05:00,14,31,95,8
26/12/2023 00:00,6:10:00,19,71,113,9
26/12/2023 00:00,6:15:00,23,59,142,10
26/12/2023 00:00,6:20:00,20,63,161,10
26/12/2023 00:00,6:25:00,18,63,152,11
26/12/2023 00:00,6:30:00,20,75,156,12
26/12/2023 00:00,6:35:00,33,65,165,12
26/12/2023 00:00,6:40:00,21,51,185,12
26/12/2023 00:00,6:45:00,26,57,160,12
26/12/2023 00:00,6:50:00,25,71,161,12
26/12/2023 00:00,6:55:00,18,55,181,12
26/12/2023 00:00,7:00:00,37,65,162,12
26/12/2023 00:00,7:05:00,24,63,181,12
26/12/2023 00:00,7:10:00,41,75,197,12
26/12/2023 00:00,7:15:00,48,65,231,12
26/12/2023 00:00,7:20:00,41,59,211,13
26/12/2023 00:00,7:25:00,88,95,267,14
26/12/2023 00:00,7:30:00,39,89,253,15
26/12/2023 00:00,7:35:00,28,59,240,15
26/12/2023 00:00,7:40:00,29,77,216,15
26/12/2023 00:00,7:45:00,31,97,167,15
26/12/2023 00:00,7:50:00,32,81,189,15
26/12/2023 00:00,7:55:00,37,75,208,15
26/12/2023 00:00,8:00:00,27,55,227,15
26/12/2023 00:00,8:05:00,37,87,222,15
26/12/2023 00:00,8:10:00,37,65,248,15
26/12/2023 00:00,8:15:00,25,109,176,15
26/12/2023 00:00,8:20:00,30,99,209,15
26/12/2023 00:00,8:25:00,54,103,252,15
26/12/2023 00:00,8:30:00,38,95,244,15
26/12/2023 00:00,8:35:00,45,71,261,15
26/12/2023 00:00,8:40:00,38,75,233,15
26/12/2023 00:00,8:45:00,49,57,251,15
26/12/2023 00:00,8:50:00,45,77,253,16
26/12/2023 00:00,8:55:00,44,65,244,16
26/12/2023 00:00,9:00:00,44,71,251,16
26/12/2023 00:00,9:05:00,67,85,284,16
26/12/2023 00:00,9:10:00,68,101,292,16
26/12/2023 00:00,9:15:00,59,69,262,16
26/12/2023 00:00,9:20:00,57,85,286,16
26/12/2023 00:00,9:25:00,40,95,248,16
26/12/2023 00:00,9:30:00,34,87,254,16
26/12/2023 00:00,9:35:00,63,89,281,16
26/12/2023 00:00,9:40:00,61,69,256,16
26/12/2023 00:00,9:45:00,95,125,274,17
26/12/2023 00:00,9:50:00,59,133,293,17
26/12/2023 00:00,9:55:00,79,141,279,17
26/12/2023 00:00,10:00:00,88,115,302,17
26/12/2023 00:00,10:05:00,100,185,282,17
26/12/2023 00:00,10:10:00,131,205,293,17
26/12/2023 00:00,10:15:00,94,205,288,17
26/12/2023 00:00,10:20:00,86,121,299,17
26/12/2023 00:00,10:25:00,71,157,261,17
26/12/2023 00:00,10:30:00,83,135,306,17
26/12/2023 00:00,10:35:00,73,117,318,17
26/12/2023 00:00,10:40:00,36,133,298,17
26/12/2023 00:00,10:45:00,25,53,260,17
26/12/2023 00:00,10:50:00,22,65,210,16
26/12/2023 00:00,10:55:00,20,103,176,15
26/12/2023 00:00,11:00:00,29,71,202,13
26/12/2023 00:00,11:05:00,46,65,204,13
26/12/2023 00:00,11:10:00,34,99,153,13
26/12/2023 00:00,11:15:00,13,75,167,12
26/12/2023 00:00,11:20:00,25,71,129,12
26/12/2023 00:00,11:25:00,26,65,174,12
26/12/2023 00:00,11:30:00,35,61,155,11
26/12/2023 00:00,11:35:00,15,53,135,11
26/12/2023 00:00,11:40:00,14,53,135,11
26/12/2023 00:00,11:45:00,21,79,154,12
26/12/2023 00:00,11:50:00,33,63,162,13
26/12/2023 00:00,11:55:00,20,69,143,13
26/12/2023 00:00,12:00:00,15,53,134,13
26/12/2023 00:00,12:05:00,24,45,145,13
26/12/2023 00:00,12:10:00,22,39,124,14
26/12/2023 00:00,12:15:00,33,89,95,15
26/12/2023 00:00,12:20:00,11,105,111,15
26/12/2023 00:00,12:25:00,29,111,127,15
26/12/2023 00:00,12:30:00,14,55,94,15
26/12/2023 00:00,12:35:00,19,59,123,16
26/12/2023 00:00,12:40:00,16,83,100,16
26/12/2023 00:00,12:45:00,19,81,141,16
26/12/2023 00:00,12:50:00,20,55,157,16
26/12/2023 00:00,12:55:00,12,49,126,13
26/12/2023 00:00,13:00:00,14,73,123,9
26/12/2023 00:00,13:05:00,23,63,140,10
26/12/2023 00:00,13:10:00,15,75,122,10
26/12/2023 00:00,13:15:00,23,57,150,10
26/12/2023 00:00,13:20:00,23,83,104,10
26/12/2023 00:00,13:25:00,28,63,132,11
26/12/2023 00:00,13:30:00,25,71,159,11
26/12/2023 00:00,13:35:00,6,41,153,12
26/12/2023 00:00,13:40:00,14,41,143,12
26/12/2023 00:00,13:45:00,9,57,143,12
26/12/2023 00:00,13:50:00,8,27,146,12
26/12/2023 00:00,13:55:00,11,49,171,12
26/12/2023 00:00,14:00:00,11,59,112,12
26/12/2023 00:00,14:05:00,12,55,102,12
26/12/2023 00:00,14:10:00,10,31,107,12
26/12/2023 00:00,14:15:00,10,65,91,12
26/12/2023 00:00,14:20:00,17,63,126,12
26/12/2023 00:00,14:25:00,15,65,102,12
26/12/2023 00:00,14:30:00,8,67,79,12
26/12/2023 00:00,14:35:00,8,59,68,12
26/12/2023 00:00,14:40:00,13,51,89,12
26/12/2023 00:00,14:45:00,14,47,138,12
26/12/2023 00:00,14:50:00,25,65,104,12
26/12/2023 00:00,14:55:00,17,69,100,12
26/12/2023 00:00,15:00:00,6,57,71,8
26/12/2023 00:00,15:05:00,8,21,83,6
26/12/2023 00:00,15:10:00,14,27,81,6
26/12/2023 00:00,15:15:00,4,37,91,6
26/12/2023 00:00,15:20:00,3,35,82,6
26/12/2023 00:00,15:25:00,11,43,95,6
26/12/2023 00:00,15:30:00,9,57,125,8
26/12/2023 00:00,15:35:00,13,69,122,9
26/12/2023 00:00,15:40:00,18,41,106,9
26/12/2023 00:00,15:45:00,8,35,91,9
26/12/2023 00:00,15:50:00,3,31,97,10
26/12/2023 00:00,15:55:00,4,79,90,10
26/12/2023 00:00,16:00:00,4,45,106,10
26/12/2023 00:00,16:05:00,15,35,90,10
26/12/2023 00:00,16:10:00,4,41,83,10
26/12/2023 00:00,16:15:00,12,59,79,10
26/12/2023 00:00,16:20:00,6,63,105,11
26/12/2023 00:00,16:25:00,7,57,79,11
26/12/2023 00:00,16:30:00,10,61,76,11
26/12/2023 00:00,16:35:00,9,55,69,11
26/12/2023 00:00,16:40:00,2,49,33,11
26/12/2023 00:00,16:45:00,12,55,46,11
26/12/2023 00:00,16:50:00,5,37,43,11
26/12/2023 00:00,16:55:00,4,47,43,11
26/12/2023 00:00,17:00:00,6,41,53,9
26/12/2023 00:00,17:05:00,2,37,37,6
26/12/2023 00:00,17:10:00,4,33,59,6
26/12/2023 00:00,17:15:00,9,121,38,6
26/12/2023 00:00,17:20:00,6,43,51,6
26/12/2023 00:00,17:25:00,4,51,40,6
26/12/2023 00:00,17:30:00,7,61,62,6
26/12/2023 00:00,17:35:00,10,53,88,6
26/12/2023 00:00,17:40:00,7,49,135,6
26/12/2023 00:00,17:45:00,10,75,80,6
26/12/2023 00:00,17:50:00,14,59,99,7
26/12/2023 00:00,17:55:00,17,47,118,7
26/12/2023 00:00,18:00:00,6,63,88,8
26/12/2023 00:00,18:05:00,15,45,105,8
26/12/2023 00:00,18:10:00,20,65,117,10
26/12/2023 00:00,18:15:00,16,51,107,10
26/12/2023 00:00,18:20:00,9,35,127,10
26/12/2023 00:00,18:25:00,10,37,108,10
26/12/2023 00:00,18:30:00,6,39,146,11
26/12/2023 00:00,18:35:00,17,47,158,11
26/12/2023 00:00,18:40:00,7,39,145,11
26/12/2023 00:00,18:45:00,32,55,193,11
26/12/2023 00:00,18:50:00,22,55,136,12
26/12/2023 00:00,18:55:00,23,55,190,13
26/12/2023 00:00,19:00:00,15,67,155,13
26/12/2023 00:00,19:05:00,31,53,170,13
26/12/2023 00:00,19:10:00,20,67,141,13
26/12/2023 00:00,19:15:00,33,65,191,13
26/12/2023 00:00,19:20:00,31,59,185,14
26/12/2023 00:00,19:25:00,34,63,218,14
26/12/2023 00:00,19:30:00,40,79,197,15
26/12/2023 00:00,19:35:00,19,73,213,15
26/12/2023 00:00,19:40:00,71,105,254,15
26/12/2023 00:00,19:45:00,68,115,220,15
26/12/2023 00:00,19:50:00,106,155,255,15
26/12/2023 00:00,19:55:00,128,147,265,15
26/12/2023 00:00,20:00:00,87,244,220,15
26/12/2023 00:00,20:05:00,32,105,224,15
26/12/2023 00:00,20:10:00,34,95,214,15
26/12/2023 00:00,20:15:00,25,73,179,15
26/12/2023 00:00,20:20:00,3,67,97,15
26/12/2023 00:00,20:25:00,11,43,121,13
26/12/2023 00:00,20:30:00,10,53,109,11
26/12/2023 00:00,20:35:00,4,35,78,10
26/12/2023 00:00,20:40:00,4,31,83,10
26/12/2023 00:00,20:45:00,7,23,46,10
26/12/2023 00:00,20:50:00,5,59,57,9
26/12/2023 00:00,20:55:00,6,77,47,9
26/12/2023 00:00,21:00:00,2,61,65,6
26/12/2023 00:00,21:05:00,2,43,36,5
26/12/2023 00:00,21:10:00,6,53,30,5
26/12/2023 00:00,21:15:00,5,69,23,5
26/12/2023 00:00,21:20:00,6,43,19,6
26/12/2023 00:00,21:25:00,1,161,14,4
26/12/2023 00:00,21:30:00,2,3,8,2
26/12/2023 00:00,21:35:00,2,12,11,2
26/12/2023 00:00,21:40:00,0,0,0,2
26/12/2023 00:00,21:45:00,0,0,3,2
26/12/2023 00:00,21:50:00,1,0,1,2
26/12/2023 00:00,21:55:00,0,0,NULL,NULL
26/12/2023 00:00,22:00:00,0,0,NULL,NULL
26/12/2023 00:00,22:05:00,0,0,4,3
26/12/2023 00:00,22:10:00,0,0,1,3
26/12/2023 00:00,22:15:00,0,0,0,1
26/12/2023 00:00,22:20:00,0,0,3,1
26/12/2023 00:00,22:25:00,0,0,6,1
26/12/2023 00:00,22:30:00,0,0,0,1
26/12/2023 00:00,22:35:00,0,0,NULL,NULL
26/12/2023 00:00,22:40:00,0,0,NULL,NULL
26/12/2023 00:00,22:45:00,0,0,6,1
26/12/2023 00:00,22:50:00,0,0,3,1
26/12/2023 00:00,22:55:00,0,0,0,1
27/12/2023 00:00,4:00:00,3,1,28,4
27/12/2023 00:00,4:05:00,11,35,126,6
27/12/2023 00:00,4:10:00,41,67,145,6
27/12/2023 00:00,4:15:00,71,122,158,7
27/12/2023 00:00,4:20:00,58,103,140,7
27/12/2023 00:00,4:25:00,11,45,134,7
27/12/2023 00:00,4:30:00,3,15,115,7
27/12/2023 00:00,4:35:00,2,13,120,7
27/12/2023 00:00,4:40:00,7,31,93,7
27/12/2023 00:00,4:45:00,6,21,121,7
27/12/2023 00:00,4:50:00,0,10,75,7
27/12/2023 00:00,4:55:00,0,12,99,6
27/12/2023 00:00,5:00:00,3,21,106,6
27/12/2023 00:00,5:05:00,6,23,88,6
27/12/2023 00:00,5:10:00,3,25,93,6
27/12/2023 00:00,5:15:00,3,4,107,6
27/12/2023 00:00,5:20:00,4,29,76,6
27/12/2023 00:00,5:25:00,4,25,100,6
27/12/2023 00:00,5:30:00,5,25,97,7
27/12/2023 00:00,5:35:00,4,35,125,7
27/12/2023 00:00,5:40:00,5,37,145,8
27/12/2023 00:00,5:45:00,3,37,136,9
27/12/2023 00:00,5:50:00,13,57,145,8
27/12/2023 00:00,5:55:00,7,71,106,8
27/12/2023 00:00,6:00:00,9,33,81,8
27/12/2023 00:00,6:05:00,30,45,138,8
27/12/2023 00:00,6:10:00,27,45,105,7
27/12/2023 00:00,6:15:00,28,75,124,7
27/12/2023 00:00,6:20:00,23,99,141,8
27/12/2023 00:00,6:25:00,40,105,178,9
27/12/2023 00:00,6:30:00,19,59,193,10
27/12/2023 00:00,6:35:00,24,69,160,11
27/12/2023 00:00,6:40:00,14,53,157,12
27/12/2023 00:00,6:45:00,12,47,196,12
27/12/2023 00:00,6:50:00,25,35,190,12
27/12/2023 00:00,6:55:00,26,53,206,12
27/12/2023 00:00,7:00:00,36,57,200,12
27/12/2023 00:00,7:05:00,38,55,222,13
27/12/2023 00:00,7:10:00,21,67,199,13
27/12/2023 00:00,7:15:00,11,57,150,14
27/12/2023 00:00,7:20:00,26,59,228,14
27/12/2023 00:00,7:25:00,36,53,228,14
27/12/2023 00:00,7:30:00,45,65,206,14
27/12/2023 00:00,7:35:00,25,65,196,14
27/12/2023 00:00,7:40:00,30,69,216,14
27/12/2023 00:00,7:45:00,33,55,206,14
27/12/2023 00:00,7:50:00,34,77,236,14
27/12/2023 00:00,7:55:00,39,77,210,14
27/12/2023 00:00,8:00:00,47,75,270,15
27/12/2023 00:00,8:05:00,40,89,225,15
27/12/2023 00:00,8:10:00,28,73,201,15
27/12/2023 00:00,8:15:00,29,65,241,15
27/12/2023 00:00,8:20:00,32,93,232,15
27/12/2023 00:00,8:25:00,32,99,196,15
27/12/2023 00:00,8:30:00,35,57,246,15
27/12/2023 00:00,8:35:00,44,55,251,15
27/12/2023 00:00,8:40:00,24,47,229,15
27/12/2023 00:00,8:45:00,40,131,232,15
27/12/2023 00:00,8:50:00,42,77,236,15
27/12/2023 00:00,8:55:00,71,105,259,15
27/12/2023 00:00,9:00:00,46,95,261,15
27/12/2023 00:00,9:05:00,90,135,310,17
27/12/2023 00:00,9:10:00,90,135,319,17
27/12/2023 00:00,9:15:00,86,95,290,17
27/12/2023 00:00,9:20:00,31,93,300,17
27/12/2023 00:00,9:25:00,56,111,260,17
27/12/2023 00:00,9:30:00,79,135,291,17
27/12/2023 00:00,9:35:00,99,125,305,17
27/12/2023 00:00,9:40:00,95,137,292,17
27/12/2023 00:00,9:45:00,113,147,287,17
27/12/2023 00:00,9:50:00,154,223,295,17
27/12/2023 00:00,9:55:00,186,263,329,17
27/12/2023 00:00,10:00:00,147,219,344,17
27/12/2023 00:00,10:05:00,107,195,303,17
27/12/2023 00:00,10:10:00,95,205,377,17
27/12/2023 00:00,10:15:00,51,137,324,17
27/12/2023 00:00,10:20:00,41,107,316,17
27/12/2023 00:00,10:25:00,45,71,230,17
27/12/2023 00:00,10:30:00,42,47,216,17
27/12/2023 00:00,10:35:00,41,57,243,17
27/12/2023 00:00,10:40:00,43,81,218,15
27/12/2023 00:00,10:45:00,19,45,198,15
27/12/2023 00:00,10:50:00,21,65,185,14
27/12/2023 00:00,10:55:00,36,89,157,14
27/12/2023 00:00,11:00:00,22,43,116,14
27/12/2023 00:00,11:05:00,16,65,99,13
27/12/2023 00:00,11:10:00,16,55,126,13
27/12/2023 00:00,11:15:00,33,63,168,13
27/12/2023 00:00,11:20:00,45,63,180,12
27/12/2023 00:00,11:25:00,16,49,156,12
27/12/2023 00:00,11:30:00,22,37,136,12
27/12/2023 00:00,11:35:00,10,49,129,12
27/12/2023 00:00,11:40:00,8,39,124,12
27/12/2023 00:00,11:45:00,16,43,155,11
27/12/2023 00:00,11:50:00,6,33,104,12
27/12/2023 00:00,11:55:00,14,25,107,12
27/12/2023 00:00,12:00:00,22,55,134,12
27/12/2023 00:00,12:05:00,16,49,126,12
27/12/2023 00:00,12:10:00,27,69,145,12
27/12/2023 00:00,12:15:00,11,47,124,12
27/12/2023 00:00,12:20:00,23,61,121,12
27/12/2023 00:00,12:25:00,15,41,108,12
27/12/2023 00:00,12:30:00,13,65,118,12
27/12/2023 00:00,12:35:00,14,79,136,12
27/12/2023 00:00,12:40:00,14,47,97,12
27/12/2023 00:00,12:45:00,12,33,111,12
27/12/2023 00:00,12:50:00,11,53,128,12
27/12/2023 00:00,12:55:00,3,47,126,9
27/12/2023 00:00,13:00:00,13,63,129,8
27/12/2023 00:00,13:05:00,10,75,112,10
27/12/2023 00:00,13:10:00,9,29,108,10
27/12/2023 00:00,13:15:00,5,43,115,10
27/12/2023 00:00,13:20:00,19,45,154,10
27/12/2023 00:00,13:25:00,9,55,154,10
27/12/2023 00:00,13:30:00,8,41,136,11
27/12/2023 00:00,13:35:00,6,37,138,11
27/12/2023 00:00,13:40:00,24,35,196,12
27/12/2023 00:00,13:45:00,14,49,149,12
27/12/2023 00:00,13:50:00,21,65,160,12
27/12/2023 00:00,13:55:00,21,37,172,13
27/12/2023 00:00,14:00:00,14,55,112,13
27/12/2023 00:00,14:05:00,7,31,132,13
27/12/2023 00:00,14:10:00,18,49,94,13
27/12/2023 00:00,14:15:00,4,85,99,13
27/12/2023 00:00,14:20:00,11,49,94,13
27/12/2023 00:00,14:25:00,13,75,108,13
27/12/2023 00:00,14:30:00,13,35,112,12
27/12/2023 00:00,14:35:00,17,65,91,12
27/12/2023 00:00,14:40:00,6,63,72,12
27/12/2023 00:00,14:45:00,6,57,64,12
27/12/2023 00:00,14:50:00,8,63,76,12
27/12/2023 00:00,14:55:00,7,35,83,12
27/12/2023 00:00,15:00:00,6,77,51,9
27/12/2023 00:00,15:05:00,21,55,96,6
27/12/2023 00:00,15:10:00,10,69,85,6
27/12/2023 00:00,15:15:00,12,55,68,6
27/12/2023 00:00,15:20:00,11,49,69,6
27/12/2023 00:00,15:25:00,15,79,79,6
27/12/2023 00:00,15:30:00,9,101,87,8
27/12/2023 00:00,15:35:00,12,93,68,8
27/12/2023 00:00,15:40:00,12,65,69,10
27/12/2023 00:00,15:45:00,16,63,128,10
27/12/2023 00:00,15:50:00,5,57,61,10
27/12/2023 00:00,15:55:00,17,55,86,10
27/12/2023 00:00,16:00:00,12,77,88,11
27/12/2023 00:00,16:05:00,6,47,54,11
27/12/2023 00:00,16:10:00,8,45,49,10
27/12/2023 00:00,16:15:00,6,49,63,11
27/12/2023 00:00,16:20:00,5,21,53,11
27/12/2023 00:00,16:25:00,1,19,66,11
27/12/2023 00:00,16:30:00,6,27,82,10
27/12/2023 00:00,16:35:00,9,59,60,12
27/12/2023 00:00,16:40:00,3,23,66,12
27/12/2023 00:00,16:45:00,7,25,73,12
27/12/2023 00:00,16:50:00,7,35,45,12
27/12/2023 00:00,16:55:00,4,31,35,10
27/12/2023 00:00,17:00:00,4,27,52,8
27/12/2023 00:00,17:05:00,8,57,57,8
27/12/2023 00:00,17:10:00,9,97,31,7
27/12/2023 00:00,17:15:00,6,75,39,7
27/12/2023 00:00,17:20:00,7,53,58,7
27/12/2023 00:00,17:25:00,6,39,76,7
27/12/2023 00:00,17:30:00,10,31,87,6
27/12/2023 00:00,17:35:00,14,53,66,6
27/12/2023 00:00,17:40:00,3,37,90,6
27/12/2023 00:00,17:45:00,7,29,82,7
27/12/2023 00:00,17:50:00,17,49,82,8
27/12/2023 00:00,17:55:00,16,35,83,8
27/12/2023 00:00,18:00:00,11,57,102,8
27/12/2023 00:00,18:05:00,14,45,90,8
27/12/2023 00:00,18:10:00,21,71,115,8
27/12/2023 00:00,18:15:00,13,73,108,8
27/12/2023 00:00,18:20:00,19,49,96,8
